,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2494,1,0,0,1,41,1,0,0,2,2,2,0,2,0,1,0,3,70.2,2894.55
5947,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9
3036,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,1,2,49.9,49.9
5777,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45
845,0,0,1,1,12,0,1,0,2,0,0,2,0,0,1,0,1,33.15,444.75
7967,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,114.7
8757,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35
7340,0,0,1,1,61,1,0,2,1,1,1,1,1,1,0,1,3,19.4,1182.55
9302,1,0,0,0,7,1,0,0,2,0,0,0,0,0,0,1,3,51.0,354.05
8559,0,1,0,0,4,1,2,1,0,0,2,0,0,2,0,1,2,88.85,372.45
7137,0,0,0,1,9,1,0,0,0,0,2,2,2,2,0,1,3,72.9,651.4
2964,0,0,1,1,65,1,2,1,2,0,2,2,2,2,2,0,2,109.3,7337.55
2529,1,0,1,0,69,1,2,1,2,2,2,2,0,2,1,1,1,107.2,7317.1
5772,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6
1048,0,0,1,1,16,0,1,0,0,0,0,0,0,2,0,1,1,35.5,552.7
7045,0,1,1,0,50,1,2,1,0,2,2,0,2,0,0,1,2,95.05,4888.7
1960,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,49.55,1210.4
2530,0,1,1,0,70,1,2,0,2,2,2,2,2,2,2,1,0,92.2,6474.45
4917,1,0,1,0,64,1,2,1,2,0,2,2,2,2,1,1,3,108.5,6880.85
5901,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1
8286,1,1,0,0,12,1,0,1,0,2,2,2,0,0,0,1,3,83.8,1029.75
4259,1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,6529.25
5656,1,0,0,0,34,0,1,0,0,0,0,0,0,0,0,1,0,25.05,852.7
6097,1,0,0,0,2,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35
5907,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6
7373,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,45.15,98.5
2978,1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,89.9,6457.15
9150,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7
9602,0,0,1,0,39,1,0,1,2,0,2,2,2,2,1,1,1,104.7,4134.85
6721,0,0,0,0,24,1,0,2,1,1,1,1,1,1,2,1,0,19.55,470.2
7842,1,0,1,0,59,1,2,1,2,2,2,2,2,0,0,1,2,106.75,6252.9
8264,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,0,1,19.3,28.3
9051,1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,3,75.0,209.1
3138,1,0,1,1,13,1,2,0,0,2,2,2,2,0,0,1,2,72.8,930.05
8325,1,0,0,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.55,1415.55
10254,0,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,1,50.7,151.3
1826,0,1,1,0,22,1,2,0,2,2,0,2,0,0,0,1,3,63.55,1381.8
5548,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,2,80.2,384.25
560,1,0,1,0,3,1,2,2,1,1,1,1,1,1,0,1,3,23.6,89.05
9094,0,0,1,1,12,0,1,0,0,2,0,0,0,0,0,0,3,29.2,309.1
5435,1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8
4437,0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,6218.45
1442,1,0,0,1,4,1,2,1,0,0,0,2,0,0,0,0,1,80.8,332.45
4406,0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,452.2
9842,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,91.1,455.3
1689,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,34.7,34.7
10187,1,1,0,0,8,0,1,0,0,0,2,0,0,0,0,1,2,29.4,221.9
9288,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,21.05,113.85
5962,1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2
2496,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.35,1354.4
8468,0,0,1,0,41,1,2,1,2,2,2,2,2,2,0,1,0,113.6,4594.95
340,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1
2408,1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,49.65,305.55
8628,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,70.0,70.0
5782,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05
4576,1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,5031.0
3725,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,69.8,146.65
2785,0,0,0,0,50,1,2,1,2,2,0,2,2,2,2,1,2,109.65,5551.15
1012,1,0,1,1,12,1,0,0,0,0,0,0,0,2,1,0,1,53.65,696.35
5280,0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1,6993.65
4895,0,0,0,0,5,1,2,1,0,2,0,0,2,0,0,1,2,90.8,455.5
7121,0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6
6549,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45
4037,0,0,1,0,70,1,2,0,0,2,2,2,2,2,2,1,0,84.8,5917.55
148,1,0,0,1,30,1,0,0,0,2,2,0,2,0,1,0,1,64.5,1929.95
285,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6
9967,1,0,0,0,36,1,0,0,0,2,0,2,0,2,1,1,3,65.4,2498.4
9079,1,0,1,0,61,1,2,1,0,2,0,2,2,0,2,1,2,94.1,5638.3
6770,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,2,69.65,220.1
4443,1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,4200.25
7446,1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,79.7,5293.4
236,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05
9898,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.15,25.15
7123,1,0,1,0,18,1,2,1,2,0,0,0,2,2,0,1,2,99.4,1742.95
8626,1,0,0,1,9,1,0,0,0,0,0,0,2,0,0,0,2,55.35,449.75
3083,1,0,1,1,46,1,0,0,2,0,2,2,2,2,2,0,3,81.0,3846.35
632,1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,20.35,176.3
6813,0,1,0,0,66,1,2,1,0,2,0,0,0,0,0,1,1,80.45,5224.35
2493,1,0,1,0,27,1,0,0,0,2,0,2,0,0,0,1,2,53.8,1389.85
2665,0,0,1,1,51,1,2,1,2,0,0,2,2,0,1,1,3,95.15,5000.05
8767,1,0,1,1,50,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5071.05
8695,1,0,0,0,23,1,2,1,0,0,0,2,2,0,0,1,2,90.6,1943.2
8744,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,3,46.0,193.6
4211,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,25.05,152.95
3874,1,0,1,0,71,1,2,0,2,2,0,2,0,0,2,0,0,65.15,4681.75
2817,0,0,1,1,41,1,2,0,2,2,2,2,0,2,0,0,1,79.9,3326.2
8537,1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,79.7,5293.4
10135,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,80.55
7426,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8
8883,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85
8747,0,1,1,1,40,1,2,1,0,0,0,0,2,2,0,1,1,94.55,3640.45
9498,0,1,1,0,25,1,0,1,0,2,2,0,2,2,0,1,2,98.5,2514.5
1735,1,0,1,1,40,1,0,2,1,1,1,1,1,1,0,1,0,20.4,745.3
7397,0,0,1,0,57,1,2,1,0,2,2,0,2,2,0,1,1,104.5,5921.35
4255,1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,0,0,66.4,94.55
8557,1,0,1,0,30,1,2,1,0,0,0,0,2,2,0,1,1,94.05,2866.45
2475,1,1,1,0,59,1,2,1,0,0,0,0,2,2,0,1,0,93.85,5574.75
10310,1,1,1,0,57,0,1,0,0,0,0,0,2,2,0,1,2,44.85,2572.95
3713,1,0,0,0,28,1,0,2,1,1,1,1,1,1,1,0,1,18.25,534.7
9272,1,0,0,0,21,1,2,1,0,2,0,0,0,0,0,1,2,82.35,1852.85
1804,1,1,1,0,32,1,2,1,0,0,0,0,0,2,0,1,2,85.0,2642.05
707,1,0,1,0,29,1,0,1,0,0,2,0,0,0,0,1,1,75.3,2263.4
9490,1,1,0,0,55,1,2,1,2,0,0,0,2,2,0,1,2,98.8,5617.75
5189,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8
5472,1,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,73.65,73.65
72,1,1,1,1,64,1,2,1,2,0,2,2,2,2,2,1,0,111.6,7099.0
7843,1,0,0,0,51,1,2,1,0,0,2,0,0,0,0,0,1,80.0,4242.35
5101,1,0,1,1,66,1,0,0,2,2,2,2,0,0,2,0,3,65.85,4097.05
6764,1,1,0,0,57,1,2,0,0,2,2,0,2,2,2,1,0,79.75,4438.2
1125,1,1,0,0,47,1,2,1,0,0,0,0,2,0,0,1,1,86.05,3865.6
1241,1,1,1,0,23,1,0,1,0,0,0,0,2,2,0,1,2,90.45,2117.25
8522,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,80.2,181.1
2349,1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,19.6,197.4
6602,1,0,1,1,29,1,2,0,2,0,0,2,2,0,1,0,0,69.05,1958.45
6780,1,0,0,0,19,0,1,0,0,0,2,0,2,0,0,1,2,39.65,733.35
4358,1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,5034.05
1343,1,0,1,0,10,1,0,1,0,0,0,0,2,0,0,1,2,79.95,857.2
10314,0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,1,2,74.4,139.4
8961,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,78.05,78.05
9887,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95
6652,0,0,1,1,72,0,1,0,0,2,0,2,2,2,2,0,1,53.65,3784.0
1100,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,1,3,19.55,839.4
7327,1,0,1,1,72,1,2,1,0,2,2,0,2,2,2,1,2,103.4,7372.65
7622,1,0,1,0,2,1,0,1,0,0,2,0,0,0,0,0,2,76.4,151.8
987,0,0,1,0,56,1,0,1,2,0,2,0,0,0,2,0,0,80.3,4513.65
2852,0,0,1,1,47,1,0,0,0,2,0,2,0,2,2,0,0,63.8,3007.25
630,0,0,1,0,46,1,2,0,2,0,0,0,0,0,0,0,0,55.0,2473.95
1249,0,0,0,0,7,1,0,1,0,0,0,0,0,2,0,1,2,79.3,523.15
3179,0,0,1,0,71,1,2,0,0,2,2,2,2,2,2,1,1,83.3,5894.5
482,0,1,0,0,20,1,0,1,0,0,0,0,0,2,0,1,2,81.45,1671.6
3040,0,0,1,0,48,1,0,0,0,2,2,0,0,2,1,1,2,65.65,3094.65
5010,0,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1379.8
9010,0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1808.7
7000,0,0,0,0,4,1,0,0,2,2,0,2,0,0,0,1,3,60.4,272.15
3273,0,0,1,1,65,1,2,0,0,2,0,2,2,2,2,1,0,79.4,5071.9
7227,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3
3683,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.15,71.15
6674,0,0,0,1,11,0,1,0,2,0,0,2,0,0,1,1,3,36.05,402.6
6807,0,0,0,0,3,1,0,0,2,2,0,2,0,2,2,0,3,71.1,213.35
10054,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,69.85
1316,1,0,1,1,32,1,0,1,2,2,2,0,0,2,1,0,3,94.8,3131.55
3225,1,0,1,1,63,1,0,2,1,1,1,1,1,1,2,0,3,19.55,1245.6
1072,0,0,1,1,59,1,2,1,0,2,0,2,0,2,0,1,0,96.65,5580.8
4815,1,0,0,0,1,1,0,0,2,0,0,2,0,0,0,1,2,53.95,53.95
8729,1,0,0,0,5,1,0,0,0,0,0,2,0,0,0,1,2,49.2,216.9
5752,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65
9713,0,1,1,0,61,1,2,1,0,2,2,0,2,2,1,1,1,104.4,6405.0
4616,1,0,0,0,8,1,0,1,0,0,2,0,2,2,0,1,2,94.7,740.3
3097,0,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0,2,54.2,308.25
6869,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,25.2,1787.35
1300,1,1,1,0,15,1,2,1,0,0,0,0,0,2,0,1,0,85.6,1345.55
7285,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75
6284,1,0,0,1,21,1,0,2,1,1,1,1,1,1,2,0,3,19.6,397.0
5495,1,1,1,0,44,1,2,1,0,2,0,0,0,2,1,0,3,88.4,3912.9
5291,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05
1798,0,0,0,0,36,0,1,0,2,2,2,2,0,2,2,1,3,53.1,1901.25
5203,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95
8227,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25
5047,0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,1275.6
6441,0,0,1,1,27,1,0,2,1,1,1,1,1,1,2,0,3,19.9,550.1
8105,0,0,0,0,1,1,0,1,0,2,0,2,2,0,0,0,2,91.7,91.7
2359,1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,82.65,1185.0
9683,1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,242.05
3654,1,0,0,0,7,0,1,0,0,0,2,2,0,0,1,1,1,35.5,249.55
7052,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,79.55
1286,1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,0,1,84.45,5899.85
9422,0,1,0,0,37,1,2,1,0,0,0,0,0,0,0,1,2,76.25,2841.55
4445,1,0,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,98.5,1037.75
2137,0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,64.85,1336.8
6787,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,1,3,70.15,886.7
10068,0,0,0,0,12,1,0,1,2,0,0,2,2,2,0,1,0,98.9,1120.95
8785,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6
9260,1,1,1,1,51,1,2,1,0,2,2,0,0,0,0,1,2,84.2,4146.05
6894,1,0,0,1,30,0,1,0,0,0,0,0,2,2,0,1,2,44.5,1307.8
8849,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,20.0
7151,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,164.3
963,1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,2,19.25,112.3
6012,0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5
4882,1,0,1,1,53,1,0,1,0,2,0,2,2,0,0,1,2,92.55,4779.45
140,0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,88.05,6425.65
9327,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5
6936,1,0,1,1,68,1,2,1,0,2,0,0,2,2,1,1,1,101.05,6770.5
6542,0,0,1,0,63,1,0,1,0,2,0,0,2,2,1,1,2,96.0,6109.75
5243,1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,7713.55
4431,1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,20.3,487.95
406,1,0,1,1,60,1,2,1,2,0,2,0,2,0,1,1,0,95.4,5812.0
8212,1,0,1,1,9,0,1,0,0,2,0,0,0,0,0,1,2,29.95,248.95
8645,1,1,1,0,4,1,2,1,0,0,0,0,0,0,0,1,3,74.4,306.6
8908,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.4,70.4
8234,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4874.7
4399,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,178.7
5252,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,6077.75
11,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,1,18.95,326.8
4760,1,1,1,1,71,1,0,2,1,1,1,1,1,1,2,0,1,19.8,1388.45
1177,1,1,0,0,21,1,0,0,0,0,2,0,2,0,0,1,0,60.05,1236.15
2863,1,0,0,0,26,1,0,1,0,2,0,0,2,0,0,1,2,85.75,2146.5
6471,0,0,0,1,13,1,0,0,0,0,2,2,0,0,0,0,3,53.45,718.1
6228,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95
2989,1,0,1,0,62,0,1,0,2,2,0,2,0,0,2,1,1,38.6,2345.55
7117,0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,1129.1
7010,1,0,0,0,12,1,0,0,0,0,0,2,2,0,1,1,2,59.8,727.8
8835,1,0,1,0,59,1,2,1,2,2,2,0,2,2,1,1,2,110.15,6448.05
1440,1,0,0,0,20,1,2,1,0,0,0,2,2,2,0,1,3,98.55,2031.95
10063,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35
2875,1,0,0,0,12,1,0,1,0,0,0,0,0,2,0,1,0,79.95,1043.4
9394,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15
9075,1,1,1,0,29,1,2,1,0,2,2,0,0,2,0,1,2,95.9,2745.2
7232,0,0,0,0,16,1,0,0,0,2,0,2,0,0,0,1,3,53.9,834.15
3726,0,0,1,1,23,1,2,0,2,0,2,2,2,0,2,1,0,77.15,1759.4
2772,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,2,20.0,185.4
454,0,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,3,24.4,1417.9
8189,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,80.55
1367,1,0,0,0,23,1,0,1,0,2,0,0,2,2,0,0,3,95.3,2192.9
3712,0,0,1,0,57,1,2,1,2,0,0,0,2,2,0,1,2,99.65,5497.05
10172,0,0,1,1,70,1,2,1,2,2,2,2,0,0,2,0,0,93.9,6579.05
1388,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.35,20.35
1000,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,19.85,784.25
7761,1,0,1,1,60,1,0,1,0,2,2,0,2,0,1,0,2,90.95,5453.4
3553,1,0,0,0,27,1,0,2,1,1,1,1,1,1,2,0,1,19.85,470.0
4114,1,1,1,0,27,1,2,1,0,2,2,0,0,2,0,1,2,95.55,2510.2
1667,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,1,72.1,5016.65
3173,1,0,1,0,52,1,0,1,2,0,0,0,2,0,0,0,2,84.1,4348.65
9700,1,1,1,0,7,1,2,1,0,0,2,0,2,2,0,1,2,101.95,700.85
488,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,1,2,74.35,74.35
3230,0,0,0,0,61,0,1,0,2,2,2,2,0,0,1,0,1,43.7,2696.55
3828,0,0,1,1,24,1,0,2,1,1,1,1,1,1,1,0,3,19.9,533.5
8933,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85
5208,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5
7848,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,3,53.5,53.5
5704,1,1,0,0,49,1,2,0,2,2,2,2,0,2,2,0,1,81.35,4060.9
9955,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,3,44.95,431.0
8133,0,0,1,0,21,1,2,1,2,0,2,0,2,2,0,1,2,103.9,2254.2
703,1,0,0,0,4,1,0,0,0,2,0,0,0,0,0,0,3,49.25,208.45
5105,0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,1,113.65,8166.8
9938,1,0,1,1,11,1,0,1,0,0,0,0,2,0,0,1,0,79.5,868.5
3291,0,0,0,0,24,1,0,0,0,0,2,0,0,0,0,1,1,49.3,1233.25
8125,0,0,1,0,33,1,2,1,0,2,2,0,2,2,0,1,2,104.4,3409.6
9946,0,0,1,1,26,1,2,0,0,2,0,2,0,0,0,1,2,60.05,1616.15
9316,1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2
4909,0,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.6,299.4
4440,0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2967.35
986,1,0,1,1,34,1,0,2,1,1,1,1,1,1,1,0,1,19.6,678.8
9536,1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,1,2,20.4,930.45
9357,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3
7705,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,55.2
6257,1,1,0,0,33,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3
6089,1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,75.9,1549.75
5238,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6
1198,1,0,1,0,53,1,0,1,0,2,0,0,2,2,1,1,0,94.25,4867.95
9365,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25
7519,0,0,1,0,18,0,1,0,0,0,2,0,2,0,0,1,2,39.05,669.85
6812,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,50.55,235.65
8320,0,1,0,0,10,1,0,1,0,0,2,0,0,2,0,1,1,84.6,865.55
7175,1,0,1,0,24,1,2,1,0,2,2,0,2,2,0,1,2,104.65,2542.45
4470,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,140.4
891,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.6,24.6
1969,1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,74.95,825.7
5757,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15
6527,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,24.4,24.4
6294,0,0,1,0,71,1,2,1,0,2,2,2,2,2,2,0,2,109.25,7707.7
7595,0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9
3249,1,1,0,0,17,1,0,1,0,2,2,0,2,2,0,1,2,101.8,1752.45
6570,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,5997.1
6638,0,0,1,1,71,1,0,0,2,0,2,0,2,2,2,0,1,77.55,5574.35
7351,1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7
9470,0,0,0,0,29,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85
7473,1,0,0,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.3,264.8
9504,0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,293.3
8955,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35
1239,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3
2289,1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,106.7,1253.9
2740,1,1,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.05,86.05
8467,1,0,1,0,4,0,1,0,0,2,0,0,2,2,0,1,2,48.55,201.0
4585,0,0,0,0,11,1,0,2,1,1,1,1,1,1,0,0,0,20.3,246.3
1229,0,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,0,24.7,1685.9
6980,0,0,0,0,8,1,2,1,0,0,0,0,2,2,0,0,0,95.65,778.1
5178,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45
4293,0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,605.25
1058,0,1,1,0,72,1,2,1,2,2,2,0,2,2,2,1,2,112.4,8046.85
6262,1,1,1,0,27,1,2,1,2,0,2,0,0,0,1,1,2,85.9,2220.1
281,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25
968,1,0,1,0,49,1,2,1,2,2,0,0,2,0,0,1,0,93.85,4733.1
3953,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,161.45
1939,1,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,3,25.5,215.2
8735,1,0,1,1,30,1,2,1,2,2,0,0,2,0,0,1,2,94.4,2838.7
1274,1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,2234.55
619,1,1,1,1,10,0,1,0,0,0,0,0,0,2,0,1,0,34.55,362.6
8778,1,0,1,0,42,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3959.35
1742,0,0,1,1,3,1,2,1,0,0,0,0,0,2,0,1,0,84.75,264.85
1390,1,0,1,0,41,1,2,0,0,0,2,0,2,2,1,1,2,73.0,3001.2
2203,0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.8,100.8
3568,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.35,20.35
6116,1,0,1,0,13,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359.0
10295,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0
6052,0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,1265.65
3178,1,1,1,0,3,0,1,0,0,0,0,0,2,0,0,1,3,36.45,93.7
3192,0,0,1,1,22,1,0,0,0,2,0,0,2,2,1,1,0,69.5,1498.2
6099,1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,25.15,476.8
7029,0,0,1,1,11,0,1,0,2,0,0,0,0,0,0,1,2,29.6,346.45
575,1,0,1,1,31,1,2,1,2,0,2,0,2,0,1,0,0,98.05,3082.1
6656,1,0,1,1,43,0,1,0,0,2,0,0,0,0,0,0,1,29.3,1224.05
7115,0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1
9090,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,2,75.9,143.35
6276,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,1362.85
9278,1,0,1,0,4,1,2,1,0,0,0,0,0,0,0,1,2,74.65,301.4
